"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"FFG","FBL Financial Group, Inc.","60.42","$1.5B","1996","Finance","Life Insurance","http://www.nasdaq.com/symbol/ffg",
"FCB","FCB Financial Holdings, Inc.","34.47","$1.4B","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/fcb",
"AGM","Federal Agricultural Mortgage Corporation","36.74","$383.97M","n/a","Finance","Finance Companies","http://www.nasdaq.com/symbol/agm",
"AGM.A","Federal Agricultural Mortgage Corporation","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/agm.a",
"AGM^A","Federal Agricultural Mortgage Corporation","25.85","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/agm^a",
"AGM^B","Federal Agricultural Mortgage Corporation","27.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/agm^b",
"AGM^C","Federal Agricultural Mortgage Corporation","26.39","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/agm^c",
"FRT","Federal Realty Investment Trust","156.8","$11.12B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/frt",
"FSS","Federal Signal Corporation","13.1","$792.04M","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/fss",
"FII","Federated Investors, Inc.","31.09","$3.23B","1998","Finance","Investment Managers","http://www.nasdaq.com/symbol/fii",
"FPT","Federated Premier Intermediate Municipal Income Fund","14.33","$100.06M","2002","n/a","n/a","http://www.nasdaq.com/symbol/fpt",
"FMN","Federated Premier Municipal Income Fund","16.2","$100.21M","2002","n/a","n/a","http://www.nasdaq.com/symbol/fmn",
"FDX","FedEx Corporation","158.59","$42.57B","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/fdx",
"FCH","FelCor Lodging Trust Incorporated","6.97","$968.89M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/fch",
"FCH^A","FelCor Lodging Trust Incorporated","25.28","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/fch^a",
"RACE","Ferrari N.V.","43.62","$10.71B","2015","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/race",
"FGP","Ferrellgas Partners, L.P.","19.87","$1.95B","1994","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/fgp",
"FOE","Ferro Corporation","14.08","$1.17B","n/a","Basic Industries","Paints/Coatings","http://www.nasdaq.com/symbol/foe",
"FCAM","Fiat Chrysler Automobiles N.V.","69.75","n/a","2014","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/fcam",
"FCAU","Fiat Chrysler Automobiles N.V.","7.52","$12.77B","2014","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/fcau",
"FBR","Fibria Celulose S.A.","8.62","$4.77B","1997","Basic Industries","Paper","http://www.nasdaq.com/symbol/fbr",
"FGL","Fidelity and Guaranty Life","24.8","$1.46B","2013","Finance","Life Insurance","http://www.nasdaq.com/symbol/fgl",
"FNF","Fidelity National Financial, Inc.","33.67","$11.54B","2014","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/fnf",
"FNFV","Fidelity National Financial, Inc.","11.75","$4.03B","2014","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/fnfv",
"FIS","Fidelity National Information Services, Inc.","72.79","$23.76B","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/fis",
"FMO","Fiduciary/Claymore MLP Opportunity Fund","12.7","$417.23M","2004","n/a","n/a","http://www.nasdaq.com/symbol/fmo",
"FSCE","Fifth Street Finance Corp.","25.1101","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fsce",
"FAC","First Acceptance Corporation","1.28","$52.56M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/fac",
"FAF","First American Corporation (The)","37.2","$4.08B","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/faf",
"FBP","First BanCorp.","3.8","$824.78M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbp",
"FCF","First Commonwealth Financial Corporation","8.86","$788.05M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcf",
"FDC","First Data Corporation","10.67","$9.68B","2015","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/fdc",
"FHN","First Horizon National Corporation","13.72","$3.19B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fhn",
"FHN^A","First Horizon National Corporation","25.7056","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fhn^a",
"FR","First Industrial Realty Trust, Inc.","24.89","$2.91B","1994","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/fr",
"AG","First Majestic Silver Corp.","11.23","$1.76B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ag",
"FMD","First Marblehead Corporation (The)","3.6","$42.14M","2003","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/fmd",
"FNFG^B","First Niagara Financial Group Inc.","26.45","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fnfg^b",
"FPO","First Potomac Realty Trust","8.7","$505.41M","2003","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/fpo",
"FPO^A","First Potomac Realty Trust","25.3994","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fpo^a",
"FRC","FIRST REPUBLIC BANK","67.96","$9.69B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/frc",
"FRC^A","FIRST REPUBLIC BANK","26.1192","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/frc^a",
"FRC^B","FIRST REPUBLIC BANK","26.31","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/frc^b",
"FRC^C","FIRST REPUBLIC BANK","26.45","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/frc^c",
"FRC^D","FIRST REPUBLIC BANK","25.79","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/frc^d",
"FRC^E","FIRST REPUBLIC BANK","27.75","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/frc^e",
"FRC^F","FIRST REPUBLIC BANK","26.14","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/frc^f",
"FRC^G","FIRST REPUBLIC BANK","25.76","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/frc^g",
"FFA","First Trust","12.81","$255.86M","2004","n/a","n/a","http://www.nasdaq.com/symbol/ffa",
"FMY","First Trust","14.35","$60.46M","2005","n/a","n/a","http://www.nasdaq.com/symbol/fmy",
"FAV","First Trust Dividend and Income Fund","8.72","$72.02M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fav",
"FDEU","First Trust Dynamic Europe Equity Income Fund","15.91","n/a","2015","n/a","n/a","http://www.nasdaq.com/symbol/fdeu",
"FIF","First Trust Energy Infrastructure Fund","16.56","$290.63M","2011","n/a","n/a","http://www.nasdaq.com/symbol/fif",
"FSD","First Trust High Income Long Short Fund","14.67","$528.94M","2010","n/a","n/a","http://www.nasdaq.com/symbol/fsd",
"FPF","First Trust Intermediate Duration Preferred & Income Fund","23.21","$1.41B","2013","n/a","n/a","http://www.nasdaq.com/symbol/fpf",
"FEI           ","First Trust MLP and Energy Income Fund","14.85","$674.78M","2012","n/a","n/a","http://www.nasdaq.com/symbol/fei",
"FPL","First Trust New Opportunities MLP & Energy Fund","13","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/fpl",
"FCT","First Trust Senior Floating Rate Income Fund II","12.76","$340.65M","2004","n/a","n/a","http://www.nasdaq.com/symbol/fct",
"FGB","First Trust Specialty Finance and Financial Opportunities Fund","6.4","$91.41M","2007","n/a","n/a","http://www.nasdaq.com/symbol/fgb",
"FHY","First Trust Strategic High Income Fund II","11.81","$99.9M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fhy",
"FEO","First Trust/Aberdeen Emerging Opportunity Fund","14.08","$75.02M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/feo",
"FAM","First Trust/Aberdeen Global Opportunity Income Fund","11.11","$193.43M","2006","n/a","n/a","http://www.nasdaq.com/symbol/fam",
"FE","FirstEnergy Corporation","33.35","$14.16B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/fe",
"FMER^A","FirstMerit Corporation","25.42","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fmer^a",
"FIT","Fitbit, Inc.","14.05","$3.06B","2015","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/fit",
"OAKS","Five Oaks Investment Corp.","5.11","$74.6M","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/oaks",
"OAKS^A","Five Oaks Investment Corp.","18.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oaks^a",
"FVE","Five Star Quality Care, Inc.","2.12","$104.88M","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/fve",
"FBC","Flagstar Bancorp, Inc.","23.47","$1.33B","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fbc",
"DFP","Flaherty & Crumrine Dynamic Preferred and Income Fund Inc.","23.93","$458.42M","2013","n/a","n/a","http://www.nasdaq.com/symbol/dfp",
"PFD","Flaherty & Crumrine Preferred Income Fund Incorporated","15.3","$168.08M","1991","n/a","n/a","http://www.nasdaq.com/symbol/pfd",
"PFO","Flaherty & Crumrine Preferred Income Opportunity Fund Inc","12.25","$150.66M","1992","n/a","n/a","http://www.nasdaq.com/symbol/pfo",
"FFC","Flaherty & Crumrine Preferred Securities Income Fund Inc","21","$912.96M","2003","n/a","n/a","http://www.nasdaq.com/symbol/ffc",
"FLC","Flaherty & Crumrine Total Return Fund Inc","21.63","$214.09M","2003","n/a","n/a","http://www.nasdaq.com/symbol/flc",
"FLT","FleetCor Technologies, Inc.","146.4","$13.55B","2010","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/flt",
"FLTX","Fleetmatics Group PLC","39.07","$1.52B","2012","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/fltx",
"FTK","Flotek Industries, Inc.","10.99","$591.58M","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/ftk",
"FLO","Flowers Foods, Inc.","19.36","$4.11B","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/flo",
"FLS","Flowserve Corporation","45.77","$5.97B","n/a","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/fls",
"FLR","Fluor Corporation","51.15","$7.12B","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/flr",
"FLY","Fly Leasing Limited","11.93","$425.56M","2007","n/a","n/a","http://www.nasdaq.com/symbol/fly",
"FMC","FMC Corporation","47","$6.29B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/fmc",
"FTI","FMC Technologies, Inc.","28.85","$6.53B","n/a","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/fti",
"FMX","Fomento Economico Mexicano S.A.B. de C.V.","92.61","$165.69B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/fmx",
"FL","Foot Locker, Inc.","59.31","$8.07B","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/fl",
"F","Ford Motor Company","13.32","$52.92B","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/f",
"FELP","Foresight Energy LP","1.71","$224.1M","2014","Energy","Coal Mining","http://www.nasdaq.com/symbol/felp",
"FCE.A","Forest City Realty Trust, Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fce.a",
"FCE.B","Forest City Realty Trust, Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fce.b",
"FOR","Forestar Group Inc","11.74","$398.08M","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/for",
"FDI","Fort Dearborn Income Securities, Inc.","14.755","$129.48M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fdi",
"FIG","Fortress Investment Group LLC","4.89","$1.89B","2007","Finance","Investment Managers","http://www.nasdaq.com/symbol/fig",
"FTAI","Fortress Transportation and Infrastructure Investors LLC","9.72","$736.1M","2015","n/a","n/a","http://www.nasdaq.com/symbol/ftai",
"FSM","Fortuna Silver Mines Inc.","6.38","$833.07M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/fsm",
"FBHS","Fortune Brands Home & Security, Inc.","56.43","$8.66B","n/a","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/fbhs",
"FET","Forum Energy Technologies, Inc.","16.18","$1.48B","2012","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/fet",
"FCPT","Four Corners Property Trust, Inc.","19.24","$1.15B","2015","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/fcpt",
"FNV","Franco-Nevada Corporation","68.43","$12.16B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/fnv",
"FC","Franklin Covey Company","15.92","$227.62M","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/fc",
"FSB","Franklin Financial Network, Inc.","30","$318.59M","2015","Finance","Major Banks","http://www.nasdaq.com/symbol/fsb",
"BEN","Franklin Resources, Inc.","35.25","$20.62B","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/ben",
"FT","Franklin Universal Trust","6.49","$163.11M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ft",
"FI","Frank&#39;s International N.V.","15.33","$2.38B","2013","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/fi",
"FCX","Freeport-McMoran, Inc.","11.04","$13.82B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/fcx",
"FMS","Fresenius Medical Care Corporation","41.9","$25.59B","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/fms",
"FDP","Fresh Del Monte Produce, Inc.","51.02","$2.59B","1997","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/fdp",
"FRO","Frontline Ltd.","8.11","$1.27B","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/fro",
"FSIC","FS Investment Corporation","9.01","$2.19B","2014","n/a","n/a","http://www.nasdaq.com/symbol/fsic",
"FCN","FTI Consulting, Inc.","40.94","$1.7B","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/fcn",
"FF","FutureFuel Corp.","10.87","$475.25M","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/ff",
"FXCM","FXCM Inc.","11.12","$62.3M","2010","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/fxcm",
"GCV","Gabelli Convertible and Income Securities Fund, Inc. (The)","4.53","$62.62M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gcv",
"GCV^B","Gabelli Convertible and Income Securities Fund, Inc. (The)","26.4714","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gcv^b",
"GDV","Gabelli Dividend","18.53","$1.53B","2003","n/a","n/a","http://www.nasdaq.com/symbol/gdv",
"GDV^A","Gabelli Dividend","26.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gdv^a",
"GDV^D","Gabelli Dividend","26.491","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gdv^d",
"GAB","Gabelli Equity Trust, Inc. (The)","5.55","$1.06B","1986","n/a","n/a","http://www.nasdaq.com/symbol/gab",
"GAB^D","Gabelli Equity Trust, Inc. (The)","26.31","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gab^d",
"GAB^G","Gabelli Equity Trust, Inc. (The)","24.74","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gab^g",
"GAB^H","Gabelli Equity Trust, Inc. (The)","25.18","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gab^h",
"GAB^J","Gabelli Equity Trust, Inc. (The)","25.4873","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gab^j",
"GGZ","Gabelli Global Small and Mid Cap Value Trust (The)","10.3301","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/ggz",
"GGZ^A","Gabelli Global Small and Mid Cap Value Trust (The)","25.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ggz^a",
"GGT","Gabelli Multi-Media Trust Inc. (The)","7.2","$174.4M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ggt",
"GGT^B","Gabelli Multi-Media Trust Inc. (The)","26.406","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ggt^b",
"GUT","Gabelli Utility Trust (The)","6.5301","$272.67M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gut",
"GUT^A","Gabelli Utility Trust (The)","25.9088","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gut^a",
"GFA","Gafisa SA","1.16","$213.14M","2007","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/gfa",
"GCAP","GAIN Capital Holdings, Inc.","6.9","$334.31M","2010","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gcap",
"GBL","Gamco Investors, Inc.","36.35","$1.08B","1999","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gbl",
"GNT","GAMCO Natural Resources, Gold & Income Tust ","7.14","$150.3M","2011","n/a","n/a","http://www.nasdaq.com/symbol/gnt",
"GME","Gamestop Corporation","29.02","$3.01B","2002","Consumer Services","Electronics Distribution","http://www.nasdaq.com/symbol/gme",
"GPS","Gap, Inc. (The)","17.55","$6.97B","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/gps",
"IT","Gartner, Inc.","98.1","$8.09B","1993","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/it",
"GLOG","GasLog LP.","12.13","$976.42M","2012","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/glog",
"GLOG^A","GasLog LP.","24.22","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/glog^a",
"GLOP","GasLog Partners LP","19.05","$602.83M","2014","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/glop",
"GMT","GATX Corporation","44.07","$1.8B","n/a","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/gmt",
"GZT","Gazit-Globe Ltd.","9.19","$1.3B","2011","Finance","Real Estate","http://www.nasdaq.com/symbol/gzt",
"GCP","GCP Applied Technologies Inc.","23.6","$1.67B","2016","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/gcp",
"GNK","Genco Shipping & Trading Limited Warrants Expiring 12/31/2021 ","0.4901","$36.04M","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/gnk",
"GNRT","Gener8 Maritime, Inc.","7.69","$635.81M","2015","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/gnrt",
"GNRC","Generac Holdlings Inc.","36.64","$2.44B","2010","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/gnrc",
"GAM","General American Investors, Inc.","30.6","$910.32M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gam",
"GAM^B","General American Investors, Inc.","26.75","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gam^b",
"BGC","General Cable Corporation","14.34","$706.15M","1997","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/bgc",
